ID;Market;Survey date;Customer Name;Month;Quarter;NPS;Group;Ano;Ano_txt;Nome do Mês;Body
1684;MEX;15/08/2021;Jessica Molina;8;3;10;Promoter;2021;2021;Agosto;$GILD 91 now support. $IBB $BIB https://t.co/GIoOf6zbKv
1689;MEX;22/01/2021;Keith Walsh;1;1;9;Promoter;2021;2021;Janeiro;Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .
1692;UK;24/07/2021;Matthew Woods;7;3;9;Promoter;2021;2021;Julho;mn , and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .
1696;UK;01/12/2021;Kristen Parker;12;4;9;Promoter;2021;2021;Dezembro;$isrg trading at all-time high after strong earnings report with 4 days of short interest.
1698;US;15/11/2021;Rebecca Stone;11;4;10;Promoter;2021;2021;Novembro;Tesco shares jump 6% after Christmas sales beat expectations
1699;US;02/01/2021;Carol Thompson;1;1;10;Promoter;2021;2021;Janeiro;Shell to buy BG Group in $69.7 billion takeover
1704;US;19/04/2021;Amy Kane;4;2;10;Promoter;2021;2021;Abril;$BBRY hearing rumours of a major joint venture announcement.
1708;US;27/08/2021;Tiffany Walker;8;3;10;Promoter;2021;2021;Agosto;Sony Ericsson and Nokia dominated the list of best-selling handsets with five models each .
1711;US;06/10/2021;Joseph Hamilton;10;4;9;Promoter;2021;2021;Outubro;` This is a repeat order to follow successfully installed 159 elevators in the same Delhi metro system , ' Kone spokeswoman told Thomson Financial News .
1713;UK;24/09/2021;Maria Strickland;9;3;10;Promoter;2021;2021;Setembro;Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .
1714;UK;26/12/2021;Theresa Brown;12;4;10;Promoter;2021;2021;Dezembro;Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .
1716;UK;11/09/2021;Scott Carter;9;3;9;Promoter;2021;2021;Setembro;HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .
1718;MEX;27/05/2021;Sharon Ochoa;5;2;9;Promoter;2021;2021;Maio;Tallink claims the watertight doors of both Vana Tallinn and Regina Baltica , including their electrical systems , are fully in working order .
1719;UK;04/04/2021;Matthew Williams;4;2;10;Promoter;2021;2021;Abril;This resulted in improved sales figures in Sweden .
1726;MEX;28/01/2021;Linda Bell;1;1;10;Promoter;2021;2021;Janeiro;( ADP News ) - Sep 30 , 2008 - Finnish security and privacy software solutions developer Stonesoft Oyj said today that it won a USD 1.9 million ( EUR 1.3 m ) order to deliver its StoneGate network security products to an unnamed Russian te
1733;MEX;01/03/2021;Christian Rocha;3;1;10;Promoter;2021;2021;Março;Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO
1734;MEX;23/02/2021;Mary Nguyen;2;1;10;Promoter;2021;2021;Fevereiro;Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity .
1736;US;28/09/2021;Catherine Ibarra DDS;9;3;10;Promoter;2021;2021;Setembro;"Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies ."
1738;UK;02/04/2021;Danielle Holland;4;2;9;Promoter;2021;2021;Abril;The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .
1742;UK;19/08/2021;Cynthia Blake;8;3;10;Promoter;2021;2021;Agosto;A purchase agreement for 7,200 tons of gasoline with delivery at the Hamina terminal , Finland , was signed with Neste Oil OYj at the average Platts index for this September plus eight US dollars per month .
1744;UK;15/10/2021;Russell Henderson;10;4;10;Promoter;2021;2021;Outubro;$PKT Momentum building for breakout trigger ! Long setup http://stks.co/eXVU
1746;US;02/12/2021;Emily Ryan;12;4;10;Promoter;2021;2021;Dezembro;By cutting the number of plants , the group will trim fixed costs .
1747;MEX;04/11/2021;Kyle Zimmerman;11;4;10;Promoter;2021;2021;Novembro;Merkel's Government Said to Support Deutsche Boerse-LSE Merger
1750;MEX;12/08/2021;Jessica Williams;8;3;10;Promoter;2021;2021;Agosto;President and CEO Mika Vehvil+ñinen says the positive signs are first and foremost emerging outside Finland .
1751;US;21/07/2021;Heather Cooper;7;3;10;Promoter;2021;2021;Julho;Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration .
1752;UK;13/03/2021;Dr. Kenneth Singleton;3;1;10;Promoter;2021;2021;Março;$RAD I would consider this opportunity to add my position because the company is on the right track they are still improving sales...
1755;MEX;09/06/2021;Tracy Brown;6;2;10;Promoter;2021;2021;Junho;Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .
1759;MEX;25/03/2021;Brandon Jarvis;3;1;9;Promoter;2021;2021;Março;RECAP: $MSFT rumor this morning had them spinning off XBOX unit, stock grinds up all day to close on highs
1761;UK;30/04/2021;Sarah Chen;4;2;10;Promoter;2021;2021;Abril;According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .
1763;MEX;25/12/2021;Claire Moon;12;4;10;Promoter;2021;2021;Dezembro;Breakingviews: IAG can pay more for Aer Lingus
1767;MEX;24/02/2021;Sarah Davis;2;1;10;Promoter;2021;2021;Fevereiro;Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .
1771;UK;30/11/2021;Donna Ward;11;4;9;Promoter;2021;2021;Novembro;Aviva weighs cash handout after beating profit forecast
1772;MEX;10/10/2021;Heather Kelley;10;4;10;Promoter;2021;2021;Outubro;Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .
1773;US;10/01/2021;Jennifer Richmond;1;1;10;Promoter;2021;2021;Janeiro;After the takeover , Cramo will become the second largest rental services provider in the Latvian market .
1774;MEX;12/07/2021;Mike Buck;7;3;9;Promoter;2021;2021;Julho;It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .
1776;US;10/09/2021;Justin Burnett;9;3;10;Promoter;2021;2021;Setembro;The brokerage said 2006 has seen a ` true turning point ' in European steel base prices , with better pricing seen carrying through the second quarter of 2006 .
1782;US;20/03/2021;Summer James;3;1;9;Promoter;2021;2021;Março;Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .
1785;MEX;18/07/2021;Joseph Shepherd;7;3;9;Promoter;2021;2021;Julho;BRIEF-Aviva aims to increase dividend pay-out ratio to 50 pct in 2017
1790;US;27/04/2021;Zachary Garza;4;2;9;Promoter;2021;2021;Abril;$EXPE working on the second leg of its reversal run as it breaks another down trend and continues higher. https://t.co/76DSJysyR0
1791;MEX;02/02/2021;Michael Snyder;2;1;9;Promoter;2021;2021;Fevereiro;$ADBE technical alerts: Expansion Breakout, Gilligan's Island Sell Setup, Volume Surge, and New 52... https://t.co/LxX66tknFH
1793;US;24/05/2021;Christopher Bernard;5;2;9;Promoter;2021;2021;Maio;Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .
1795;MEX;24/12/2021;Vanessa Mason;12;4;10;Promoter;2021;2021;Dezembro;Shire proposes $30 bln all-share tie-up with Baxalta
1798;UK;19/08/2021;Rachel Nguyen MD;8;3;10;Promoter;2021;2021;Agosto;This transaction will also rationalize our pulp and paper industry related solutions .
1799;MEX;12/03/2021;Andrew Moore;3;1;10;Promoter;2021;2021;Março;I am looking forward to contribute to SRV 's success with my competence '' , says Taneli Hassinen .
1803;MEX;05/12/2021;Lisa Clark;12;4;10;Promoter;2021;2021;Dezembro;AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals
1804;US;19/07/2021;Thomas Garza;7;3;10;Promoter;2021;2021;Julho;Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .
1806;UK;05/11/2021;James Johnson;11;4;9;Promoter;2021;2021;Novembro;Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .
1808;US;07/09/2021;Paul Evans;9;3;9;Promoter;2021;2021;Setembro;Exports grew 16.5 percent to 19.1 million liters .
1811;MEX;13/07/2021;Angela Macias;7;3;9;Promoter;2021;2021;Julho;Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .
1813;US;28/09/2021;David Burke;9;3;10;Promoter;2021;2021;Setembro;TRLPC - CRH backs Lafarge Holcim asset buy with 6.5 bln euro bridge loan
1814;US;04/09/2021;Victoria Lin;9;3;10;Promoter;2021;2021;Setembro;G4S sees profits rise but UK contract problems remain
1816;UK;09/06/2021;Joshua Bauer;6;2;10;Promoter;2021;2021;Junho;In 2006 , Kone received an order from Aker Yards to supply 43 customised elevators for the very first Genesis cruise ship which is scheduled to be completed in 2009 .
1821;UK;15/08/2021;Brian Davis;8;3;10;Promoter;2021;2021;Agosto;UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing
1823;UK;24/12/2021;Taylor Harris;12;4;10;Promoter;2021;2021;Dezembro;In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .
1826;US;14/10/2021;Isaac Miller;10;4;10;Promoter;2021;2021;Outubro;The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .
1827;UK;13/09/2021;Kim Moore;9;3;10;Promoter;2021;2021;Setembro;Diluted EPS rose to EUR3 .68 from EUR0 .50 .
1828;US;17/03/2021;Anthony Sanchez;3;1;10;Promoter;2021;2021;Março;Long $VVUS shares as a call option w/ an expiration of..  umm.. TODAY.    Hitting HOD here.
1830;US;27/02/2021;Elizabeth Peters;2;1;9;Promoter;2021;2021;Fevereiro;Raute Corporation has received orders worth over EUR 12 million from OOO Ilim Bratsk DOK in Russia .
1831;MEX;09/09/2021;Heather Byrd;9;3;10;Promoter;2021;2021;Setembro;`` We 've been feeling quite positive about the region as a whole .
1832;MEX;18/04/2021;Felicia Murray;4;2;9;Promoter;2021;2021;Abril;CompaniesAB InBev signals it won't go hostile for SABMiller
1833;UK;03/04/2021;Christopher Weaver;4;2;10;Promoter;2021;2021;Abril;The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . '
1837;MEX;21/01/2021;Deborah Oconnor;1;1;10;Promoter;2021;2021;Janeiro;Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market .
1838;MEX;23/02/2021;Scott May;2;1;10;Promoter;2021;2021;Fevereiro;( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2
1841;UK;17/03/2021;Adrienne Garcia;3;1;10;Promoter;2021;2021;Março;Sponda will record a profit from the sale of 8.5 mln euro ($ 12.4 mln).
1843;UK;26/04/2021;James Johnson;4;2;10;Promoter;2021;2021;Abril;$TRX http://stks.co/1KkK Long setup. MACD cross.
1844;UK;03/12/2021;Sarah Baxter;12;4;10;Promoter;2021;2021;Dezembro;The Group 's business is balanced by its broad portfolio of sports and presence in all major markets .
1849;MEX;10/10/2021;Courtney Garza;10;4;10;Promoter;2021;2021;Outubro;$SPY  still wants higher I think.
1858;US;25/12/2021;Maria Young;12;4;10;Promoter;2021;2021;Dezembro;Poyry has a good track record of major transportation projects in Latin America .
1863;US;02/03/2021;Sean Barrett;3;1;10;Promoter;2021;2021;Março;These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .
1866;UK;27/07/2021;Lynn Higgins;7;3;10;Promoter;2021;2021;Julho;Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .
1867;UK;23/03/2021;Daniel Salinas;3;1;9;Promoter;2021;2021;Março;Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .
1869;US;26/06/2021;Eric Armstrong;6;2;10;Promoter;2021;2021;Junho;At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .
1870;MEX;15/02/2021;Tonya Meza;2;1;10;Promoter;2021;2021;Fevereiro;Metsaliitto said that it will book a minor gain of less than EUR1 .0 m from the transaction .
1873;UK;25/07/2021;Shaun Silva;7;3;10;Promoter;2021;2021;Julho;Known as Post Bank , the concept would see Fidelity Bank rolling out 75 offices in Ghana Post premises , to provide financial services to the people .
1874;US;18/02/2021;Vickie Edwards;2;1;10;Promoter;2021;2021;Fevereiro;$SONC Amazing run since middle of March - obvious that the quality/tastiness of their burgers is not being factored into this price advance
1875;US;01/09/2021;Brandon Lawrence;9;3;9;Promoter;2021;2021;Setembro;AstraZeneca shares climb 3% as drug maker ups profits forecasts
1878;US;02/04/2021;Barry Lewis;4;2;9;Promoter;2021;2021;Abril;- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .
1879;MEX;28/02/2021;Andrea Duncan MD;2;1;10;Promoter;2021;2021;Fevereiro;The EPS improved to EUR0 .38 from EUR0 .27 .
1880;MEX;23/02/2021;Steve Ward;2;1;10;Promoter;2021;2021;Fevereiro;Insight hires Aviva's David Hillier for multi-asset team
1882;MEX;21/03/2021;Denise Rowe;3;1;9;Promoter;2021;2021;Março;Today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA https://t.co/Vt6T5Zp2is
1883;MEX;04/03/2021;Jeffrey Zuniga Jr.;3;1;9;Promoter;2021;2021;Março;"I'm liking the price action in $SWKS, currently @21.80 ; my target: 24.00+ before year end."
1888;MEX;04/07/2021;Rachel Perry;7;3;10;Promoter;2021;2021;Julho;According to the company 's updated strategy for the years 2009-2012 , Basware targets a long-term net sales growth in the range of 20 % -40 % with an operating profit margin of 10 % -20 % of net sales .
1889;UK;17/03/2021;Wendy Green;3;1;10;Promoter;2021;2021;Março;Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .
1890;US;31/05/2021;Jennifer Ford;5;2;10;Promoter;2021;2021;Maio;Cost savings will then rise to some 20 mln eur a year from 2007 , OKO said .
1892;UK;17/11/2021;Christina Hall;11;4;9;Promoter;2021;2021;Novembro;Biohit and VWR have been in close cooperation for a number of years in the US , where Biohit is one of VWR 's focus suppliers .
1893;US;24/12/2021;Rebekah Beltran;12;4;10;Promoter;2021;2021;Dezembro;$SPY Long 1/2 position 137.89
1894;UK;23/03/2021;Jimmy Mathis;3;1;10;Promoter;2021;2021;Março;( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel
1896;MEX;28/12/2021;Joseph Burton;12;4;10;Promoter;2021;2021;Dezembro;In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .
1897;MEX;20/08/2021;Alexandra Cortez;8;3;10;Promoter;2021;2021;Agosto;In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety .
1899;MEX;30/03/2021;Keith Ward;3;1;10;Promoter;2021;2021;Março;The Department Store Division reported an increase in sales of 4 per cent .
1900;UK;18/09/2021;Nicholas Downs;9;3;9;Promoter;2021;2021;Setembro;Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .
1905;MEX;21/11/2021;Christine Johnson;11;4;10;Promoter;2021;2021;Novembro;In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .
1907;UK;25/12/2021;Ashley Wheeler;12;4;10;Promoter;2021;2021;Dezembro;Exports accounted for 65.4 % of net sales , representing an all time record for the company .
1910;UK;02/12/2021;Amanda Smith;12;4;10;Promoter;2021;2021;Dezembro;According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .
1915;MEX;23/02/2021;Shawn Brady;2;1;9;Promoter;2021;2021;Fevereiro;Finnish steel maker Rautaruukki Oyj ( Ruukki ) said on July 7 , 2008 that it won a 9.0 mln euro ( $ 14.1 mln ) contract to supply and install steel superstructures for Partihallsforbindelsen bridge project in Gothenburg , western Sweden .
1916;MEX;10/12/2021;Brian Cunningham;12;4;10;Promoter;2021;2021;Dezembro;Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .
1917;US;19/02/2021;Matthew Miranda;2;1;10;Promoter;2021;2021;Fevereiro;Operating profit for the nine-month period increased from EUR3 .1 m and net sales increased from EUR61 .5 m , as compared to the corresponding period in 2007 .
1920;UK;13/03/2021;Erin Brown;3;1;10;Promoter;2021;2021;Março;$NKE gapping up to all time highs http://stks.co/q1jAu #tradeideas http://stks.co/r1j6c
1924;UK;07/03/2021;Christopher Ramsey;3;1;10;Promoter;2021;2021;Março;Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .
1929;MEX;20/04/2021;Tammy Ramirez;4;2;10;Promoter;2021;2021;Abril;SRV will raise its holding in the company so that by the summer of 2008 , it will have a majority .
1932;UK;26/11/2021;John Andrews;11;4;9;Promoter;2021;2021;Novembro;Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .
1933;UK;23/11/2021;Eric Williamson;11;4;9;Promoter;2021;2021;Novembro;The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .
1938;MEX;02/01/2021;Mr. Duane Carter Jr.;1;1;9;Promoter;2021;2021;Janeiro;Cencorp estimates that its net sales in the last quarter will be as earlier stated , EUR4 .3 m to EUR5 .0 m , and operating profit (EBIT)is estimated to be positive .
1939;MEX;02/05/2021;Mathew Snyder;5;2;10;Promoter;2021;2021;Maio;$FTI Breakout today after reporting earnings last night
1942;US;05/09/2021;Eric Martinez;9;3;10;Promoter;2021;2021;Setembro;In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .
1948;UK;28/07/2021;Jason Moon;7;3;10;Promoter;2021;2021;Julho;However , Simdax will remain available in the markets where it already has been approved as it has marketing authorisations or submitted applications in more than 40 countries , Orion added .
1950;MEX;20/09/2021;Kelly Lee;9;3;10;Promoter;2021;2021;Setembro;Relief for Lewis as Tesco sees sales grow for first time in a year
1951;US;16/04/2021;David Bauer;4;2;10;Promoter;2021;2021;Abril;$TSPT  long 8.00
1952;MEX;10/09/2021;Brian Simmons;9;3;10;Promoter;2021;2021;Setembro;The company said it observed a current stabilisation in prices and there is potential for higher prices for deliveries in the first quarter of 2011 .
1956;MEX;28/10/2021;Rebecca Baldwin;10;4;9;Promoter;2021;2021;Outubro;"$FB Big Money Is Pouring Into Facebook From All Directions;http://stks.co/sOwG"
1957;US;05/04/2021;Steven Diaz PhD;4;2;10;Promoter;2021;2021;Abril;SCANIA Morgan Stanley lifted the share target on Swedish heavy-duty truck and bus maker Scania AB to 330 crowns ( $ 42.4 - 35.2 euro ) from 310 crowns ( $ 39.8 - 33.1 euro ) .
1959;US;30/10/2021;Michael Richardson;10;4;10;Promoter;2021;2021;Outubro;Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .
1963;UK;05/05/2021;Dawn Parrish;5;2;10;Promoter;2021;2021;Maio;$WYNN big bounce
1964;UK;28/01/2021;Caleb West;1;1;10;Promoter;2021;2021;Janeiro;Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .
1967;US;18/07/2021;Mr. Benjamin Yang;7;3;10;Promoter;2021;2021;Julho;FDA approves NPS drug, in move validating Shire takeover deal
1969;UK;03/04/2021;Karen Patton;4;2;10;Promoter;2021;2021;Abril;20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .
1971;UK;09/11/2021;Crystal Johnson;11;4;10;Promoter;2021;2021;Novembro;Department store sales improved by 14 % to EUR 1,070.6 mn .
1972;UK;24/02/2021;Caitlin Foley;2;1;9;Promoter;2021;2021;Fevereiro;Baird likes $TSLA - upgrades to outperform, lifts price target to $300. Research firm also sees no capital raise necessary in next few qtrs
1974;MEX;04/11/2021;Daniel White;11;4;10;Promoter;2021;2021;Novembro;Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .
1975;UK;14/11/2021;Robert Rodriguez;11;4;10;Promoter;2021;2021;Novembro;$FB watching for bounce tomorrow
1976;US;11/08/2021;Mrs. Tiffany Mckenzie MD;8;3;10;Promoter;2021;2021;Agosto;$SPY http://stks.co/1MiR We're holding above Wednesday and Thursday closes. I'm leaning bullish. Small postions. Waiting.
1978;MEX;28/03/2021;Isabella Carroll;3;1;10;Promoter;2021;2021;Março;"$FB gettin in the buy zone soon ;)"
1979;US;15/08/2021;Stephen Watson DDS;8;3;9;Promoter;2021;2021;Agosto;Finnish forest machinery and equipment maker Ponsse Oyj said on October 5 , 2007 it will deliver a total of 67 cut-to-length method forest machines and 44 harvester heads to Brazilian paper maker Bahia Pulp and to unnamed Uruguayan wood harvesting contractors .
1984;MEX;12/05/2021;Andrea Payne;5;2;10;Promoter;2021;2021;Maio;Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .
1987;MEX;07/07/2021;Priscilla Melton;7;3;10;Promoter;2021;2021;Julho;AP: Caterpillar posts 60 percent jump in 4Q profit on steep global sales increase, tops Wall St. view > $CAT
1990;MEX;31/01/2021;Brenda Baker;1;1;10;Promoter;2021;2021;Janeiro;Compass Group says positive for year ahead
1991;MEX;08/05/2021;Lynn Smith;5;2;9;Promoter;2021;2021;Maio;It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .
1992;US;17/04/2021;Madison Clark;4;2;9;Promoter;2021;2021;Abril;Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services .
1993;MEX;12/03/2021;Lonnie Reynolds;3;1;9;Promoter;2021;2021;Março;Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .
1994;MEX;22/04/2021;Dustin Patterson;4;2;10;Promoter;2021;2021;Abril;1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .
1995;UK;10/11/2021;Alexandra Bennett;11;4;10;Promoter;2021;2021;Novembro;The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .
1996;UK;11/05/2021;Kathryn Carr;5;2;9;Promoter;2021;2021;Maio;Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .
1997;MEX;20/10/2021;Christy Hayes;10;4;10;Promoter;2021;2021;Outubro;As a domestic business , Best-In is already close to Finnish dog owners .
1998;MEX;10/09/2021;Matthew Reyes;9;3;10;Promoter;2021;2021;Setembro;YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets .
2000;US;14/12/2021;Lindsey Hernandez;12;4;9;Promoter;2021;2021;Dezembro;There are companies , which are ready to invest their own funds in this deal such as Rostelecom RTS : RTKM .
2001;MEX;31/03/2021;Katherine Jones;3;1;9;Promoter;2021;2021;Março;@CH_Roark: $UNXL I like this Ascending Triangle on the 30-minute chart. Breakout coming Monday! http://stks.co/aT3GLooks promising.
2005;UK;12/08/2021;Gloria Blankenship;8;3;10;Promoter;2021;2021;Agosto;`` We are very pleased to be working with Fujitsu and NTT DoCoMo to advance the progress of LTE , '' said Juergen Walter , Head of Converged Core , Nokia Siemens Networks .
2009;US;21/03/2021;Kimberly Velasquez;3;1;10;Promoter;2021;2021;Março;Rory Fitzgerald , general manager , operations , Bristol Port , said : `` With the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''
2010;UK;07/10/2021;Angela Anderson;10;4;9;Promoter;2021;2021;Outubro;$AVGO great growth stk &  also raised dividend . clearly a great investment http://stks.co/r2F3h
2012;MEX;13/05/2021;Michael Burton;5;2;10;Promoter;2021;2021;Maio;SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .
2014;UK;15/01/2021;Michael Walker;1;1;10;Promoter;2021;2021;Janeiro;The solutions will be used for upgrading the networks of a Russian MSO in 37 different cities in Russia .
2016;MEX;16/12/2021;Gregory Lindsey;12;4;10;Promoter;2021;2021;Dezembro;`` The combined activities will create value for shareholders and be good for our employees and customers .
2020;US;06/10/2021;Brian Davis;10;4;10;Promoter;2021;2021;Outubro;Estonia 's beer market overall grew three percent last year to 130 million liters .
2024;UK;01/06/2021;Robert Richards;6;2;10;Promoter;2021;2021;Junho;The company will also be compensated for acting as a reserve batch plant .
2025;MEX;18/07/2021;Anne Hunt;7;3;9;Promoter;2021;2021;Julho;@asdfLLC. Nice pop today. Told ya we would be green haha. Funny you bring that up. I'm actually working on a story about $NOK at the moment
2031;UK;27/02/2021;Alyssa Miller;2;1;10;Promoter;2021;2021;Fevereiro;$INO back in this am small post
2033;UK;16/12/2021;Melissa Schaefer;12;4;10;Promoter;2021;2021;Dezembro;`` P&O Ferries now has a very efficient and powerful vessel for its Dover to Calais route , '' head of the shipbuilder 's Rauma yard , Timo Suistio , said .
2034;MEX;04/12/2021;Brenda Watson;12;4;9;Promoter;2021;2021;Dezembro;"$pcln back over ""up"" trendline from 10/4"
2035;US;04/03/2021;Joshua Boyer;3;1;10;Promoter;2021;2021;Março;I don't see it. 200 day sma is the big hurdle. There is a good base building. $NFLX  https://t.co/ImKYGO2cyc
2036;MEX;15/09/2021;Kevin Jones;9;3;10;Promoter;2021;2021;Setembro;Wartsila won the contract in October 2007 and the plant will be installed at Manturovo in the Kostroma region of Russia , about 600 km northeast of Moscow , Russia .
2037;UK;05/04/2021;Ryan Mcdonald;4;2;10;Promoter;2021;2021;Abril;Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .
2038;US;04/06/2021;Dustin Scott;6;2;10;Promoter;2021;2021;Junho;SiriusXM added 465,000 net new subscribers in the first quarter of 2016 $SIRI #CEO #sales #marketresearch #tech #entrepreneur #Speaker
2042;UK;04/06/2021;Courtney George;6;2;10;Promoter;2021;2021;Junho;Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''
2044;US;01/10/2021;Annette Reynolds;10;4;10;Promoter;2021;2021;Outubro;FDA approves Shire's Vyvanse for binge-eating disorder
